merchant_number,all_transactions,harmonic,sum_amounts
62006362043304,44,2.1525971248999998,220014107
62006362100553,74,2.4158076622,24208012
62006362045534,303,19.0029686917,1026629107
62006362039562,91,2.3502293684,41314113
62006362044376,73,4.2117231752,8002012
62006362022146,688,40.529457079,18502074503
62006362034463,1,0.0666666667,1004
62006362102030,10,0.5479038172,31553012
62006362045417,17,1.3184265031,20290000
62006362111374,3,0.0348837209,102007
62006362068808,681,9.9832139242,137487512
62006362067713,133,10.9390824602,1350760028
62006362105068,37,0.8204187087,2088303489
62006362017600,68,5.9267407471,44079015
62006362066651,37,1.883363719,374970000
62006362062256,121,12.7099831737,255298012
62006362109034,107,1.3932053983000001,9188507
62006362059980,4,0.0654636062,4402008
62006362032774,4,0.09712643680000001,13012
62006362100112,33,1.9875828532000002,517360000
62006362104045,16,0.2763486582,435465012
62006362105744,74,1.0519014367,3810636450
62006362036026,22,1.6459921964,439656008
62006362028553,42,0.7560172835000001,1790465727
62006362061934,107,6.5739076202,133532275
62006362058984,176,10.8310926148,625946012
62006362053048,94,1.9263272182,56982424
62006362106233,164,2.5028790224,30625012
62006362109579,1,0.013513513500000001,1003
62006362109067,129,1.7865364779,16351007
62006362106820,55,0.7630162553000001,265929007
62006362067554,70,5.1843743366,46098012
62006362109333,52,0.6515280817,40952007
62006362110292,77,0.9187703019000001,130127007
62006362034210,14,0.3160096967,50856121
62006362061171,22,0.7768870701,2395695020
62006362107336,95,1.3028256284,15889015
62006362102240,7,0.1207579059,3147013
62006362109519,124,1.4424929031,11281004
62006362034585,1,0.0454545455,1004
62006362100467,82,7.460365846,7795012
62006362107386,69,0.8673299128,18249007
62006362100864,2,0.0727124183,2008
62006362027683,3,0.0409107738,3111
62006362062708,65,2.3799740113,16234802012
62006362110447,23,0.2673313789,2141739
62006362102089,21,0.8469584867000001,74613012
62006362038827,178,2.4917880724,43070020
62006362068934,55,1.0468516331,3615894013
62006362027898,44,1.255668312,58265028
62006362036319,2,0.1111111111,2008
62006362046137,3,0.049123022700000005,3010
62006362109288,15,0.1901233804,99672007
62006362111072,68,0.7714613184,5797007
62006362109972,27,0.3329670434,1255511
62006362105477,91,1.3468488329000001,17775012
62006362107048,51,0.704828377,8049517
62006362033254,3,0.0994281046,3012
62006362064095,33,2.0658238349,18780016
62006362062360,7,0.19130584850000001,35027
62006362015784,5,0.1329228243,14016
62006362036895,1,0.0277777778,1002
62006362111924,1,0.0113636364,1002
62006362107819,21,0.3095970294,172643011
62006362023652,9,0.21327082100000003,13106112
62006362105757,6,0.1224603081,3454015
62006362059240,30,0.8806539590000001,24155026
62006362047165,3,0.061061129900000004,12008
62006362064663,3,0.0841326151,3012
62006362006780,2,0.033908046000000004,11004
62006362105261,4,0.10225918170000001,4015
62006362103474,5,0.0607095089,1032007
62006362102440,8,0.8570266473,176012
62006362109283,2,0.029211087400000002,2007
62006362062364,1,0.0434782609,1004
62006362107159,4,0.0653361345,4015
62006362068850,12,0.30576168930000003,6063012
62006362050717,3,0.0626436782,3012
62006362069173,1,0.04,1004
62006362067378,2,0.042553191500000004,2012
62006362069469,4,0.0722068711,4020
62006362050358,4,0.0563218391,22008
62006362110363,15,0.1883499982,2814013
62006362044232,4,0.0568627451,22008
62006362104761,3,0.035555555600000004,12006
62006362065483,3,0.2142857143,3023
62006362017781,1,0.33333333330000003,1004
62006362022221,2,0.055316092000000004,2008
62006362068968,3,0.15789473680000002,520100000
62006362068353,3,0.5,102000
62006362104883,2,0.0714285714,2007
62006362112193,2,0.022471910100000003,2007
62006362104261,293,4.6096114381,204465020
62006362066480,788,13.7174392125,298423224
62006362037277,109,6.1332988132,4047853020
62006362063176,2,0.11764705880000001,2007
62006362038602,611,8.8741966113,182642617
62006362044127,360,18.0716866443,77585500
62006362042635,489,25.1561126993,562003012
62006362033585,177,6.491957993,16793253559
62006362104840,23,0.4781523326,278865016
62006362056527,2159,125.3052834511,251781025
62006362014171,47,0.8704732146,98663012
62006362009550,367,9.3249577711,56109618
62006362039796,7,0.4893689644,4732008
62006362005742,93,1.5238036345000001,343603012
62006362066148,418,29.7438934638,106077508
62006362051283,826,46.5585177951,11552967345
62006362108157,733,9.8468850016,112666011
62006362015135,244,11.9039540667,143773018
62006362041204,311,10.4755245442,796677584
62006362069510,36,0.8374389185000001,82550000
62006362046989,179,10.3082340736,212364005
62006362039069,272,13.6982710017,568326012
62006362103900,257,13.5889768984,501830009
62006362102417,450,16.4472359769,163863015
62006362039216,29,0.7399913778,919305028
62006362107790,85,1.2019650952,43806012
62006362060715,48,2.0673116108,4373385013
62006362067018,222,3.5398593447,28764000
62006362067286,1081,81.2991901566,567275046
62006362061818,145,42.0133889869,95509121
62006362021829,62,0.9901580159000001,9813012
62006362024616,942,16.6216445106,167633028
62006362101355,35,0.4519300759,107801004
62006362103800,30,0.546415443,46678021
62006362040664,3429,169.9398418942,329371595
62006362065993,78,3.3917161592,1639869012
62006362067759,270,12.5594176886,3933430008
62006362044475,47,1.3768380021,256286017
62006362047312,425,10.6294576849,98546031
62006362056346,27,0.5605211931,9628512
62006362060094,74,2.2155884737,7783032
62006362046567,1234,68.8327572837,626279012
62006362026475,213,14.5257889312,1291092607
62006362046420,519,33.3850274751,18121333539
62006362050994,859,115.8374522184,128357008
62006362061759,237,12.5656550439,37446300
62006362041056,57,6.3302243042,261053012
62006362057467,39,1.7365519784,1231724107
62006362067485,107,6.6059979856,161377024
62006362008385,1035,18.5483482246,125045029
62006362065695,21,0.38209846210000004,93003012
62006362012212,150,6.0744225669,20930486255
62006362053130,371,20.464460904,371906704
62006362022354,97,2.7705328483000002,16527512
62006362103784,104,3.3737686877,30877624
62006362105971,96,1.4742592388,187124012
62006362103073,36,1.2684186349,25255023
62006362049919,90,4.8007046417,51654017
62006362061063,618,32.7608981623,1562132107
62006362068893,49,2.8546135021,18454012
62006362106142,22,0.2994036544,9569012
62006362038862,85,5.8426552695,2003072008
62006362036712,312,8.5159748623,80209761
62006362045705,11,0.1459706044,24407008
62006362038793,60,1.6657869135999999,110305034
62006362043392,12,0.2981806012,1537500000
62006362066064,324,7.2870373012,552234516
62006362013583,283,23.3703956995,124577107
62006362003133,1,0.0434782609,1004
62006362067977,219,11.9328738032,141930022
62006362009436,83,4.1798890281,73303127
62006362032341,126,1.688677387,334248020
62006362049752,22,0.8857817313,188084016
62006362106217,13,0.2543194071,2001023
62006362040197,95,7.2761421459,65691020
62006362030921,63,2.8892091309,8357512
62006362063193,112,5.2430874438,74639022
62006362032025,50,1.2966832333,32726517
62006362111192,19,0.2182271688,3672007
62006362102045,81,3.6847457842,99471004
62006362110417,3,0.035020519800000004,30002005
62006362030741,199,3.682383735,1120767965
62006362048592,15,0.38740928750000003,2622008
62006362069132,360,7.941670703,64802519
62006362045727,32,1.6579818808,526955108
62006362056167,61,1.262836067,43284107
62006362053427,640,14.4353492946,93834031
62006362105316,143,2.3721621049,128906003
62006362107229,224,3.2120054894,21521003
62006362052581,1,0.0125,1002
62006362046621,47,12.5012573866,365280000
62006362109856,8,0.09748088760000001,248007
62006362037433,519,101.3007050789,141725405
62006362110468,14,0.1633519914,138824009
62006362103603,15,2.8568535507,210013012
62006362102928,362,11.9241688987,1708601004
62006362103467,1154,27.2055184206,562395912
62006362103996,56,5.712813004,210543919
62006362030295,66,2.2725218989,445134074
62006362056964,4,1.5666666667,4019
62006362047697,58,2.3931229969,526037512
62006362011892,129,2.7177585431,37870008
62006362043806,54,2.7669740617,11186404107
62006362056041,133,5.4099563233,228684022
62006362106677,158,2.2756176231,10646712
62006362026214,73,13.575903525,2351943012
62006362030862,23,0.4231195461,6237994107
62006362062902,30,1.1672390783,19926008
62006362068944,66,3.0961982334,188449013
62006362107470,40,0.5707787295,96573009
62006362005735,16,0.2395289046,27903103
62006362005084,53,1.2902989061,142058941
62006362002647,9,0.1877569863,8224024
62006362102037,18,0.9684113638,7204015
62006362037514,46,1.5171075214,52741031
62006362104724,135,2.0667716404,41399011
62006362105531,124,2.0402762204,35525011
62006362106107,24,0.3781723032,13396022
62006362033992,188,11.1813438112,57360512
62006362029250,57,5.2726855987,1630826619
62006362001445,657,13.9879871511,1171479017
62006362061912,29,0.7672149923,17976024
62006362104880,169,3.38380875,182701015
62006362060327,25,3.5354166155,278602008
62006362109600,33,0.39950116750000003,20722007
62006362101045,248,15.358831185,24818012
62006362068954,26,1.0079670135,298104107
62006362103813,58,1.2073981577,36739015
62006362106920,25,0.4184473372,3707223352
62006362068561,38,2.7472882515,876804016
62006362009160,60,0.7182399700000001,95624025
62006362047728,139,2.2388509744,15604024
62006362102223,48,0.7081092765,2184767813
62006362063412,82,9.8932142655,116983099
62006362033665,33,0.9334300974,2494705021
62006362107454,65,0.9114912212,38833011
62006362026786,523,29.907033798,2768098107
62006362109728,58,0.7037241854,13699007
62006362104680,57,1.1635765383,36365027
62006362102632,43,1.2465993912,14123012
62006362060625,10,0.2394209603,350773012
62006362110063,3,0.0354600219,10002007
62006362069489,10,0.2041276625,50014015
62006362038349,13,0.3236782454,59656022
62006362003692,127,3.6316557443,14764512
62006362046718,69,4.7166622512,4585016
62006362107894,18,0.2566374804,1495975016
62006362102580,95,2.5379410018,119396240
62006362044365,4,0.0828752643,4012
62006362110966,14,0.1583658299,557007
62006362058600,106,8.4603387516,67258012
62006362040570,17,2.6283450266,31783013
62006362059349,21,0.8809067401,2965782012
62006362063521,41,0.6694196912,13054017
62006362109983,37,0.45843126,26443011
62006362103381,4,0.0476798638,13011
62006362060284,36,1.5741946092,10660292
62006362102904,39,1.2417369899,121284012
62006362063012,221,6.5825752333,32674096
62006362064500,222,25.5,102135000
62006362109058,266,3.3907750225,204272007
62006362107566,64,0.8092446360000001,28138009
62006362029412,20,0.8889795883,23825028
62006362041605,16,0.5391956795,394554107
62006362010189,117,3.2579188841,18922036
62006362104927,33,0.4600721259,5079004
62006362108096,5,0.059374314000000004,84002007
62006362037204,9,2.5589812769,112257127
62006362103654,22,0.8842960366,7893019
62006362109399,13,0.1704795567,58552007
62006362043173,12,0.3721821799,13854016
62006362107311,3,0.0448275862,3011
62006362036844,47,1.1968018531,106015026
62006362000541,13,0.3162642034,3407931
62006362110868,125,1.446151661,9632509
62006362103262,8,0.3248997842,4205019
62006362068538,2,0.0833333333,2008
62006362102688,3,0.0827234781,3012
62006362059904,7,0.1376181045,794012
62006362069308,12,0.3597063924,24723012
62006362004542,52,0.9507022464,16284350
62006362065031,3,0.125,3019
62006362061329,41,1.708527311,4051881026
62006362111390,2,0.0225995914,11004
62006362018916,2,0.06704980840000001,2008
62006362056551,4,0.0558052434,22008
62006362022468,6,0.1155638397,19107
62006362067268,24,1.5660646553,31038012
62006362110874,2,0.0238095238,2007
62006362065260,1,0.02,1004
62006362101287,6,0.15564896820000002,24019
62006362043688,17,0.3028272043,451974016
62006362064395,38,0.6467858778000001,5763012
62006362026692,4,0.0566255778,22008
62006362066642,2,0.0322580645,2007
62006362062794,11,0.2349939225,410104016
62006362044511,9,0.603237204,1688012
62006362107090,15,0.2286120089,453456012
62006362067372,7,0.1413538404,973011
62006362041093,2,0.0239316239,2006
62006362102482,21,0.3131490718,1109008
62006362102529,3,0.2064777328,3011
62006362108923,2,0.022727272700000002,2007
62006362101379,194,14.5463518656,228080608
62006362037132,8,0.1430883404,5106023
62006362066759,3,0.0667561121,3012
62006362057963,3,0.06283524900000001,3012
62006362067661,2,0.0701970443,2004
62006362026832,4,0.096743295,13012
62006362108131,2,0.030769230800000002,2007
62006362039777,3,0.09306370950000001,900001004
62006362067263,4,0.09444444440000001,4016
62006362029627,2,0.13809523810000002,2008
62006362029121,4,0.060025542800000005,22008
62006362045719,18,0.4032183526,460715036
62006362105053,5,0.1312424194,5015
62006362110358,2,0.025974026,2007
62006362049066,4,0.0583435333,22008
62006362048345,2,0.0622222222,471004
62006362064737,1,0.04,1004
62006362048786,1,0.025641025600000002,1002
62006362041889,41,2.7227846735,16933012
62006362030381,599,13.7098484166,2594109107
62006362054058,73,4.6796225271,20043012
62006362106675,720,11.1073911375,97727024
62006362038161,6,0.5859685142000001,73993012
62006362036108,123,3.6840878871,7630504107
62006362066821,49,1.0736290244,2631503011
62006362105680,154,2.5662166206,60751039
62006362102163,81,1.2112982518,37078018
62006362004867,31,0.6332748926,57083012
62006362006061,162,2.9951625667,150499016
62006362039327,297,4.6933104728,82173018
62006362066956,175,11.7347342158,94981004
62006362100099,1778,113.4045635966,456673012
62006362067585,15,0.47630690350000005,1193600000
62006362106209,221,3.3972385973,199192012
62006362101678,112,2.9127533143,51141027
62006362068940,101,3.8577023255,605002239
62006362032932,555,85.9077430917,33940262
62006362058022,216,7.7998873353,48291012
62006362039344,64,23.517696333700002,893104107
62006362100095,264,14.4421815362,29213012
62006362106124,16,0.2240992883,16015016
62006362057314,323,23.8948844626,275113103
62006362013662,2277,85.82119063,290217657
62006362047000,55,5.6042796316,424508012
62006362067266,38,2.2175713096,50719012
62006362038447,158,6.0288501107,3657014027
62006362035037,46,2.0632899507,546783012
62006362037218,538,12.2144268038,118668412
62006362058767,421,10.6240954119,2289429407
62006362003473,538,12.6050185171,6276900107
62006362052227,59,1.9714096641,18455017
62006362068780,33,0.7064766196000001,155060000
62006362103137,63,2.5617808051,139720012
62006362104233,41,0.5314350465000001,35342007
62006362044962,62,1.7150912939,981954107
62006362054638,608,57.9078075811,1171840107
62006362110176,37,0.4266962335,31731007
62006362043274,21,2.3711475628,28574107
62006362104114,769,15.8984254374,14537214807
62006362041506,60,2.5237791737,25852127
62006362032345,716,29.9782610623,798789119
62006362104108,88,4.1874939303,331322042
62006362056500,11,0.1855777885,90010120
62006362042333,127,5.4256283303,324131193
62006362067217,29,1.5095557954999999,54703012
62006362037148,52,3.1852052564,5978739807
62006362101922,730,55.0505261546,229588016
62006362101201,37,1.2734426882,4752008
62006362063513,15,0.3064231314,321834017
62006362051872,29,0.40630890470000003,8383008
62006362066388,167,6.8899953924,9204053012
62006362040155,3175,150.1133362983,350198816
62006362107672,113,1.4236182329,25914009
62006362063053,18,2.6212182275,32614012
62006362048794,135,1.9615144433,1096975119
62006362062681,16,0.2324924798,2199016
62006362100523,100,2.6324370393,61403012
62006362104878,116,2.2742155853,19460019
62006362048477,9,0.1961442035,1093012
62006362049887,37,1.473096035,76773012
62006362049556,113,2.7215193923000003,31365020
62006362025943,5,0.08466753590000001,14027
62006362012007,37,0.6302824032000001,137964013
62006362107342,13,0.20650440650000002,217564012
62006362063528,93,1.4850065275,1203490040
62006362036074,216,9.7259096019,20490761
62006362062778,86,4.8058916552,357174012
62006362037795,60,1.1505486276,134864013
62006362007821,146,4.6774960159,49909012
62006362038151,169,7.7910519927,53855027
62006362026018,54,3.0226954339,788987127
62006362009106,104,3.3320154047,105525029
62006362059164,34,0.6570636003,112385038
62006362104307,16,0.5151577252,776515
62006362040138,98,5.8796736768,16434015
62006362038979,90,2.236938028,55297524
62006362042686,79,1.9985415824000001,108542103
62006362053967,17,1.1630328608,56204016
62006362045530,37,1.0420908169,189258024
62006362101007,1,0.011111111100000001,1004
62006362037002,47,1.0267036053,259936123
62006362059196,21,0.3240666976,1105740107
62006362040036,65,1.7758480435,272958012
62006362039713,67,6.6289556842,1170814017
62006362104763,123,2.4164012243,404283015
62006362064895,258,7.892780409,718511020
62006362104412,179,3.4418899973,1063945015
62006362035749,94,4.8530920957,77563012
62006362019787,115,1.9464886311,88228012
62006362040176,3,0.0726190476,3018
62006362069627,99,12.4047160367,82083304
62006362066362,43,2.8070445474,22478012
62006362004709,45,7.4480293469,76685120
62006362105749,3,0.0381400209,3009
62006362109935,22,0.250575462,4342007
62006362064436,32,0.611656545,45804021
62006362103831,12,0.3063651832,19055027
62006362062860,19,1.5356305259,761744603
62006362056394,39,5.0391182807,744771004
62006362063564,25,1.4865306836,55502008
62006362109965,17,0.2079147307,14214014
62006362065937,109,4.5234856924999995,1170052033
62006362040825,37,2.1509432988,55583012
62006362106145,26,0.34817658360000003,15734014
62006362042444,28,0.9686430975,63962024
62006362106525,11,0.1784731766,8124015
62006362103780,71,1.8104977052,6003228
62006362033803,28,0.4387584714,189005018
62006362053045,66,0.8755561738000001,268355111
62006362109410,71,0.8422209978,14604015
62006362104602,92,1.9637822146000001,611901112
62006362018649,19,0.2966808573,333901012
62006362057613,5,0.12752636750000002,23012
62006362060827,23,1.3760327434000001,80243412
62006362030773,51,2.1151087147,29607022
62006362063278,75,8.6942541891,1180098012
62006362105269,9,0.2302781186,11035027
62006362062340,19,0.5531783239,51405020
62006362036871,81,1.7742051461,233834107
62006362038714,55,3.2646315268,223999019
62006362101413,6,1.2611111111,122011
62006362036623,3,0.1541461412,3012
62006362103539,11,0.41640607560000004,52503012
62006362061846,43,0.8132958737,101910000
62006362042774,66,2.2172978871,36468012
62006362100720,22,1.2034773089,2187013
62006362107963,3,0.0476190476,3011
62006362100210,3,0.0950854701,3012
62006362103054,25,2.3398919708,70573004
62006362110834,13,0.1455852598,1512007
62006362034074,40,1.0680152945999999,121088911
62006362032224,9,0.2470870208,10813012
62006362109838,5,0.0635867963,14016
62006362054940,33,2.0191185717,3734204016
62006362068844,9,0.15426064890000002,257003103
62006362069706,74,3.4491207921,1324405028
62006362104090,2,0.022727272700000002,2007
62006362038659,3,0.048015873,3010
62006362018325,5,0.6331168831,1613103
62006362048983,5,0.2013716285,100004113
62006362065152,5,0.0762626263,41497008
62006362063110,5,0.30555555560000003,89022008
62006362048202,4,0.0473837209,4014
62006362048724,10,0.2054982183,71303012
62006362106460,3,0.0520266183,3008
62006362106903,3,0.0499557913,3011
62006362103428,595,9.3526358709,2852364033
62006362019954,14,0.2396796236,648103012
62006362059927,5,1.0593521421,1022008
62006362047783,1,0.058823529400000005,1004
62006362004669,2,0.022988505700000002,11004
62006362102669,2,0.05,2008
62006362062898,2,0.022471910100000003,11004
62006362062662,2,0.0729442971,2008
62006362060459,8,0.18389091030000002,539005012
62006362109415,2,0.022727272700000002,2007
62006362038362,1,0.125,10000
62006362106632,31,0.5259706541,12684012
62006362108574,2,0.024691358,2007
62006362008610,2,0.0378472222,2008
62006362110543,2,0.022988505700000002,2007
62006362056687,1,0.0555555556,1004
62006362109486,3,0.0393248945,2002007
62006362046970,1,0.0212765957,1002
62006362061355,4,0.0558052434,22008
62006362062610,212,12.2345465314,347194107
62006362105097,89,1.811033155,334086015
62006362040362,36,2.3858444365,4882254516
62006362100396,67,1.3366670571000001,606579517
62006362034554,12,0.2627572333,75565021
62006362102332,30,0.8660897662,193387035
62006362022469,13,0.1742806929,97770008
62006362049854,129,2.1059388127,369377008
62006362061783,186,11.0764985926,27676008
62006362064238,451,10.1954478279,263606111
62006362016432,5,0.1329228243,14016
62006362104030,519,10.1810346799,240588015
62006362035195,41,0.815348531,182795112
62006362104674,44,1.1998519202,412744015
62006362064673,385,20.0549325188,118900999
62006362056887,194,6.3040961799,171294017
62006362059739,1881,108.1486016437,2803443255
62006362061961,256,18.2084659973,225984016
62006362104793,469,6.3556717547,26503511
62006362062735,270,16.0120083294,379133016
62006362067206,296,17.2322394788,133785312
62006362064510,22,0.8615608941,19236023
62006362068650,56,1.8754477005,74638012
62006362052413,14,2.2962302497,121804107
62006362061226,196,7.910477965,1459692012
62006362045211,5,0.2142424242,1004022
62006362102578,43,1.1355417448,50354015
62006362017932,372,23.5643692777,38434142
62006362006347,163,11.5494876305,64288012
62006362061181,91,4.4300223104,1980712012
62006362102951,568,37.7478315,494744814
62006362008283,128,3.4341785145,60108024
62006362037419,84,2.3735979561000002,487364686
62006362033533,148,2.3828769043999998,488848306
62006362108666,79,0.9894791374,91090700
62006362066303,65,4.0824136492,6553012
62006362052723,86,2.0087692874,269893023
62006362004296,275,11.5380682057,123040117
62006362061015,46,1.5242414925999999,291603012
62006362045021,309,9.800136846800001,196294132
62006362068749,96,5.2367818063,71932008
62006362042356,77,7.8169356592,368403012
62006362109952,67,0.7803987114000001,14276007
62006362033136,5,0.3008322283,5028
62006362030061,31,0.9295394036,48548118
62006362012122,64,1.0884150414,601912363
62006362031704,110,2.7770746728,68116123
62006362109765,6,0.0697767691,36502007
62006362045651,105,3.0308172028,1891517125
62006362032685,103,8.5691187936,77632008
62006362063753,86,2.7780060334,18538012
62006362062890,53,6.974847676,2517040765
62006362008539,37,0.7702863402,882799119
62006362046805,181,3.53562551,92041717
62006362101552,11,4.4822168028,2314008
62006362063826,133,8.4497177368,70483012
62006362048991,3,0.07045454550000001,3018
62006362066987,141,4.6103846324,43773238
62006362052024,30,2.1202992819,472105024
62006362060789,93,3.3913209249,243009012
62006362032131,13,0.6376526181000001,999883012
62006362039534,44,3.7495757965000003,4012508
62006362021713,27,1.0203700111,30062046
62006362103923,28,0.3764238002,216069012
62006362039392,21,1.3062678193,14353012
62006362057444,35,2.1307856295,13788012
62006362104217,78,1.2324300937000001,57175017
62006362011423,31,2.6940607984,133330012
62006362045427,45,2.0219154247,16230000
62006362056062,62,6.0164212413,940296119
62006362048241,98,4.0725940085,14963260119
62006362104649,6,0.1233412891,5604015
62006362104579,49,0.8408669112,367263012
62006362103924,81,3.689067751,15069019
62006362057164,1629,72.6413486638,259455520
62006362102193,55,6.7084387824,770084016
62006362110637,7,0.0823594554,1264007
62006362016884,73,4.5400279931,14912017
62006362000084,8,0.1251273383,6495036
62006362034442,239,3.4912353875,51504012
62006362046937,16,1.4858363857999999,11391004
62006362101982,740,44.0265510053,151089024
62006362055566,76,13.0981963173,54345512
62006362057755,32,1.0282860035,42746365
62006362053506,58,4.3997087903,74021117
62006362058452,3,0.0716391804,3012
62006362069160,230,4.1987007643,32485012
62006362024686,4,0.060292851,22008
62006362030755,12,0.2352723465,1780206022
62006362057867,13,2.2264568765,8561031
62006362028233,245,5.9631098966,70286385
62006362038887,18,1.0041438162,539008
62006362015714,4,0.10739579910000001,4107
62006362107915,164,2.2530248124,102917011
62006362104113,58,3.0202855534,201749009
62006362049958,8,0.1086807929,398013103
62006362012111,74,1.4885242471,24445024
62006362067510,456,35.3688882634,497589529
62006362066156,2,0.13636363640000002,2008
62006362036439,4,0.09030709420000001,503012
62006362006017,585,11.4775807008,40641032
62006362109563,3,0.0364275668,3011
62006362100273,42,3.094663136,12963012
62006362105332,88,1.7511081514,127128626
62006362068001,26,2.5420874718,8742008
62006362102246,11,1.0700383142,36514015
62006362107542,101,1.4136270935000002,14626020
62006362104658,22,0.45751112780000003,120755019
62006362063959,7,0.14978105020000002,25028
62006362041385,3,0.0627773323,3012
62006362049138,4,0.0898914068,4016
62006362065817,42,2.4039638492,109215020
62006362067080,20,3.4120857562999998,3564012
62006362024189,21,2.4388798828000002,568686000
62006362011467,50,2.3054660644,51133012
62006362034730,6,0.1000235612,64022
62006362109991,2,0.0266666667,2007
62006362067305,20,0.8546126872,2645008
62006362046397,5,0.06863711,3013020
62006362032458,46,1.5988186814,23525026
62006362064535,62,2.0437088802,67000000
62006362101556,9,0.2170189361,73012
62006362109588,135,1.5537064142,16554007
62006362103572,79,1.5849023479,4498032
62006362058874,1,0.125,1005
62006362101456,26,0.5624773042,35295016
62006362066042,43,2.4887605134,393768076
62006362064291,4,0.1511034373,1003012
62006362063628,3,0.066892911,3012
62006362110201,3,0.035303776700000004,3002007
62006362037163,32,3.4686010618,206163103
62006362047372,11,0.19033938290000002,20305107
62006362069681,3,1.0172413793,12052
62006362102424,5,0.30699177440000003,113012
62006362109660,83,1.0048217948,302382007
62006362050703,4,0.2545559901,4024
62006362111392,2,0.0225995914,11004
62006362039864,336,14.7597357968,425361032
62006362109668,2,0.027027027000000002,2007
62006362035779,16,0.5244535880000001,310521004
62006362053527,14,0.3928245925,153261004
62006362026689,5,0.09145003110000001,5127
62006362055030,15,0.8170927759000001,800003012
62006362051588,24,0.33705593580000004,102176607
62006362012238,8,0.31107542460000004,246029
62006362028821,10,0.2849194604,3443012
62006362062499,31,1.79902548,133249060
62006362031251,11,0.2154022883,270021
62006362069278,2,0.0400160064,2011
62006362058355,329,32.5163057817,3189582008
62006362013242,2,0.0339632278,2008
62006362100208,4,0.4019047619,87008
62006362034081,4,0.1428571429,4024
62006362014865,4,0.09712643680000001,13012
62006362067083,5,0.1071852806,32503012
62006362109582,5,0.0664635877,54014
62006362111434,2,0.022988505700000002,2007
62006362106950,2,0.024691358,2007
62006362005342,4,0.5715385245,8503012
62006362067653,361,23.1596107805,181890500
62006362102371,3,0.0688831454,19000000
62006362108752,9,0.1241393271,16519014
62006362110804,3,0.0345679012,12006
62006362111874,7,0.079176891,3153015
62006362056251,4,0.0560606061,22008
62006362059118,4,0.0596194503,22008
62006362104879,1,0.0133333333,1004
62006362101743,5,0.1541496599,14018
62006362057418,1,0.33333333330000003,1004
62006362052730,1,0.5,1004
62006362063814,21,1.6698559814,137387119
62006362006076,1,0.0357142857,1004
62006362101905,1,0.058823529400000005,1002
62006362110929,2,0.022988505700000002,2007
62006362065076,1,0.33333333330000003,780000
62006362061991,358,21.8642180194,3703198043
62006362045041,67,2.5108815723999998,9696012
62006362057504,92,5.2700814432,650707008
62006362002181,121,19.0510420316,94704522
62006362064720,145,10.8467653058,85243012
62006362104325,120,2.19704415,6697023
62006362101070,41,3.0722141318,214536012
62006362044289,11,1.7380981046000001,46459812
62006362027962,67,2.0645029533,1822566123
62006362005972,1032,64.1820368197,787712012
62006362051754,744,40.7428218963,181575034
62006362001546,209,7.8085670439,153567107
62006362034526,359,11.4523532178,1051081111
62006362034740,590,32.9989258242,219631107
62006362056543,314,15.3639936646,51072017
62006362067049,393,22.1676631076,242277408
62006362002254,109,2.7800044703999998,71433012
62006362029543,358,8.3547642279,36827640
62006362063254,25,1.4350810528,6068012
62006362005027,68,1.6763280198000001,124238049
62006362057206,23,0.5390923564,1110005111
62006362068425,439,28.5930364793,526259025
62006362065926,36,0.8311803194,24113012
62006362102803,423,29.477314232,182900726
62006362002788,4,0.0474399631,51611002
62006362042776,57,4.6034856804,21930000
62006362030992,165,2.2314061315,1760446033
62006362004502,134,5.2735063162,53415021
62006362105130,196,2.7077146753,456489522
62006362038014,15,0.39896523370000003,41896448
62006362068303,30,2.1960099833,488697008
62006362064597,70,1.6129308073000002,37334012
62006362057826,31,1.6497314696,8008005111
62006362045962,3,0.073675982,3012
62006362029805,270,13.7007431122,43742008
62006362102614,40,1.396205367,86975019
62006362110702,9,0.1043517016,31353224
62006362043855,338,21.1794985188,54974002
62006362034949,7,0.118820612,25016
62006362056262,21,3.9107764422,33337036
62006362023440,10,3.2538660292,36057038
62006362061192,2044,101.374271234,145796365
62006362034293,1204,59.3160348783,201162898
62006362105163,89,2.0291459832,6573016
62006362106376,98,1.5947822649,197103011
62006362101345,42,0.8836485569,257985016
62006362034387,22,0.34765473960000004,42346111
62006362100378,156,7.8044436304,83512008
62006362104540,58,1.2290424546,13332008
62006362022588,43,1.5776395291,8619024
62006362063995,121,7.633435205,239854728
62006362062751,20,0.7686559929,12404212
62006362064650,76,5.8137537997,4587803012
62006362026488,358,12.6931701571,1643928298
62006362036801,73,7.7576184568,1362453012
62006362100204,49,2.4421142543,66664160
62006362045511,144,2.8445544582,30153112
62006362036598,1052,16.2758718167,184441031
62006362109419,66,0.8728880319000001,362703009
62006362110331,11,0.1392631506,441502007
62006362010142,84,1.1798982756,185334107
62006362063578,102,12.4884000405,1083486000
62006362110732,3,0.0357142857,3015
62006362100298,57,1.239521947,106145016
62006362064283,70,1.1679058781,162408012
62006362108051,751,10.2664581968,491255026
62006362060752,81,3.2538019394,4978305103
62006362041160,63,3.9018857175,4330312
62006362103679,11,1.4927919087000001,105103012
62006362102225,45,2.7237533497,1134502008
62006362016171,1042,16.5815120987,150061212
62006362102770,88,4.0066458017,73635022
62006362059779,4,0.0568868108,22008
62006362102168,19,0.7953189831,27626012
62006362100711,176,9.3624599421,129703016
